,id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,churn
10235,147948,15607381,Pirozzi,619.0,France,Female,47.0,1,0.0,1,1,0,171478.86,1
10236,22214,15706537,Pirogov,577.0,Germany,Female,29.0,4,111396.97,1,1,0,191070.01,0
10237,19159,15701238,Goliwe,592.0,France,Male,28.0,9,163894.22,1,1,1,160162.42,0
10238,82238,15798885,Ugorji,531.0,Spain,Female,32.0,7,0.0,1,1,1,1375.46,0
10239,158270,15722061,Shao,729.0,France,Male,39.0,7,128140.17,1,1,0,110317.39,0
10240,25460,15737506,Hsia,715.0,France,Male,28.0,3,0.0,1,1,0,180622.02,0
10241,21249,15793307,Calabresi,614.0,Spain,Male,34.0,5,142880.28,2,0,0,185541.2,0
10242,123677,15671930,Tsao,607.0,France,Male,40.0,4,0.0,1,0,1,145537.57,0
10243,52310,15756901,Ozerova,693.0,France,Male,40.0,9,0.0,2,0,0,51670.81,0
10244,80076,15806822,Milano,543.0,France,Male,31.0,6,0.0,2,1,0,77965.67,0
10245,116379,15650488,Genovesi,698.0,France,Male,54.0,2,0.0,1,0,1,174098.28,1
10246,94803,15794468,Tsou,753.0,France,Male,47.0,5,0.0,1,1,0,159899.97,1
10247,146066,15643378,Trevisani,641.0,Spain,Male,43.0,3,141461.08,1,1,0,156774.38,0
10248,86538,15603925,Greco,745.0,France,Female,26.0,4,174318.13,2,0,0,38296.21,0
10249,102588,15733597,Ives,753.0,Spain,Male,40.0,2,0.0,1,1,1,141023.01,0
10250,50518,15658935,Ts'ai,663.0,France,Female,31.0,5,0.0,1,0,1,127875.1,0
10251,55324,15672091,Mazzi,641.0,France,Male,34.0,3,0.0,2,1,1,97767.63,0
10252,52777,15656594,Yeh,669.0,France,Female,34.0,5,121565.24,2,0,0,81853.61,1
10253,119891,15651737,Chinweike,633.0,France,Female,25.0,9,75888.2,1,1,0,93524.55,0
10254,36447,15608886,Okwudiliolisa,681.0,France,Female,37.0,1,0.0,2,1,1,69608.48,0
10255,94322,15635240,Ch'ien,775.0,France,Female,60.0,5,0.0,1,0,1,104393.78,1
10256,140794,15733476,T'ao,673.0,France,Male,61.0,3,0.0,2,1,1,142331.62,1
10257,61527,15735346,Ch'iu,727.0,Germany,Male,38.0,8,119939.59,1,1,0,116663.58,1
10258,20990,15702434,Lai,683.0,France,Male,43.0,6,93791.38,1,0,0,143981.27,0
10259,86424,15782939,Hsing,837.0,Germany,Female,39.0,4,162084.63,1,1,0,149170.92,1
10260,16828,15642312,Obidimkpa,743.0,France,Female,28.0,3,0.0,2,1,1,81861.1,0
10261,16670,15636444,Lei,715.0,Germany,Male,30.0,7,75225.53,1,1,0,141364.27,0
10262,14482,15747130,Padovano,587.0,Spain,Male,35.0,4,0.0,2,1,1,98820.09,0
10263,108030,15589200,Efremov,691.0,France,Female,31.0,7,97268.64,1,1,0,124483.28,0
10264,57261,15793883,Garmon,751.0,France,Female,43.0,5,0.0,2,1,0,176883.42,0
10265,73290,15756875,H?,714.0,Spain,Male,30.0,2,0.0,2,0,1,92888.52,0
10266,33895,15591942,Onyekachukwu,683.0,Germany,Female,35.0,10,92467.58,1,1,1,176712.59,0
10267,38122,15613197,Ugochukwutubelum,590.0,Germany,Male,40.0,8,118079.47,1,1,0,62933.03,1
10268,164742,15678129,Collee,674.0,Spain,Male,45.0,5,133681.78,1,0,1,158420.14,1
10269,1083,15803815,Y?an,733.0,France,Male,35.0,2,0.0,2,1,0,59679.02,0
10270,7687,15658532,Pisano,584.0,France,Female,43.0,2,0.0,2,1,1,138851.6,0
10271,41748,15709861,Cattaneo,775.0,Germany,Female,30.0,10,117640.64,1,0,1,96791.1,0
10272,151270,15796834,Fanucci,708.0,Spain,Male,35.0,5,0.0,2,1,0,57862.88,0
10273,76497,15595599,Ritchie,554.0,Germany,Female,61.0,8,137785.86,2,1,1,173897.64,0
10274,120257,15676513,Maclean,498.0,France,Female,32.0,2,91618.62,1,1,0,152450.84,0
10275,36744,15693893,Martin,493.0,France,Female,61.0,8,0.0,1,1,0,177065.24,1
10276,29978,15615938,Fleming,733.0,France,Female,64.0,1,139663.37,1,0,1,100995.11,0
10277,127561,15699550,Babbage,695.0,France,Female,33.0,9,0.0,2,1,1,67502.12,0
10278,75968,15591035,Milanesi,639.0,France,Female,41.0,6,0.0,2,0,0,98810.78,0
10279,159645,15605034,Chiang,682.0,France,Male,34.0,7,108477.27,1,1,1,157523.02,0
10280,64090,15727021,Obialo,760.0,Germany,Female,30.0,8,119027.28,2,1,1,137903.54,1
10281,57106,15792329,Whitehead,732.0,Germany,Male,64.0,2,124577.33,2,1,1,133020.9,0
10282,82424,15651315,Maclean,743.0,France,Female,36.0,6,0.0,2,1,1,90548.46,0
10283,158652,15596074,Tien,613.0,France,Female,37.0,1,137964.51,1,1,1,58974.0,0
10284,71380,15583580,Jennings,538.0,Germany,Female,36.0,2,94216.05,1,0,1,179128.69,1
10285,15907,15605375,Tseng,651.0,France,Male,35.0,2,86911.8,1,1,1,174094.24,0
10286,150498,15745012,Fang,842.0,Spain,Female,42.0,10,0.0,2,1,1,112781.5,0
10287,33374,15696900,Okagbue,625.0,France,Female,58.0,9,66582.18,2,1,0,152749.69,1
10288,156052,15671139,Yermakova,686.0,France,Male,31.0,9,136416.57,1,1,0,137791.79,0
10289,154234,15646577,Bufkin,675.0,Spain,Female,35.0,1,0.0,2,1,0,93716.72,0
10290,33284,15713819,Pisano,678.0,France,Male,46.0,9,0.0,2,1,1,134878.19,0
10291,148036,15648800,Hsing,625.0,Germany,Male,30.0,5,122317.62,1,1,0,93821.53,0
10292,93909,15806918,Ch'in,600.0,France,Male,30.0,4,167983.07,2,1,0,136491.32,0
10293,66623,15572390,K'ung,605.0,Spain,Male,48.0,3,0.0,1,1,1,56908.41,1
10294,39116,15699772,K?,428.0,Germany,Female,40.0,7,129248.11,2,1,1,72876.43,0
10295,104521,15759915,O'Connor,675.0,France,Male,36.0,7,0.0,2,0,1,10070.4,0
10296,26088,15591995,Barry,757.0,Germany,Male,26.0,8,121581.56,1,1,1,127059.04,1
10297,129299,15654700,O'Loghlin,639.0,France,Male,31.0,2,0.0,2,1,1,115142.12,0
10298,85605,15586069,Mancini,673.0,France,Female,43.0,5,168069.73,1,1,1,146992.24,0
10299,144317,15666096,L?,644.0,France,Male,40.0,9,0.0,1,1,0,141446.01,0
10300,122890,15582180,Hsueh,588.0,Spain,Female,37.0,2,134204.67,1,1,1,138882.98,0
10301,63751,15735222,Ignatieff,705.0,Spain,Female,23.0,2,0.0,2,1,1,73131.73,0
10302,76464,15802758,Hsieh,561.0,France,Male,36.0,9,0.0,2,1,1,116957.6,0
10303,122702,15726720,Shih,521.0,France,Female,35.0,9,0.0,2,1,1,180712.22,0
10304,158126,15779985,Chukwuemeka,778.0,Spain,Female,26.0,6,0.0,3,0,1,180693.45,0
10305,6663,15728456,Johnstone,710.0,France,Male,32.0,9,0.0,2,1,0,175015.12,0
10306,104232,15585379,Shih,587.0,Spain,Male,42.0,6,0.0,2,1,1,109291.54,0
10307,123317,15633059,Onio,710.0,Germany,Male,35.0,1,107926.02,2,1,1,23598.23,0
10308,109476,15677938,Nwankwo,575.0,Spain,Male,34.0,4,0.0,2,1,1,76639.3,0
10309,97374,15692588,Mazzanti,551.0,France,Female,20.0,8,126471.42,1,1,0,181204.7,0
10310,82459,15590828,Chidimma,578.0,France,Female,37.0,4,128932.4,1,1,0,180712.52,0
10311,12347,15775082,Stewart,562.0,France,Female,28.0,6,0.0,2,1,1,99136.49,0
10312,130560,15791535,L?,592.0,Spain,Male,50.0,3,0.0,2,1,1,158918.03,0
10313,126583,15666871,Kable,850.0,Germany,Male,34.0,2,96656.56,1,1,1,130726.96,0
10314,152605,15773890,Ting,578.0,France,Male,34.0,2,86893.28,1,0,0,112187.11,0
10315,106110,15751531,Madukwe,850.0,France,Female,56.0,7,131317.48,1,1,1,119175.45,0
10316,84033,15699492,Mazzanti,753.0,Germany,Male,29.0,5,95507.12,2,0,0,86981.45,0
10317,6640,15604818,Fleming,521.0,France,Male,49.0,7,0.0,1,1,1,150694.58,1
10318,29050,15779985,Lo Duca,729.0,Germany,Male,36.0,5,170840.08,2,1,0,74588.41,0
10319,34847,15789974,Okechukwu,605.0,France,Female,50.0,0,171848.88,1,1,1,89891.9,1
10320,83332,15782530,Fomin,634.0,France,Male,29.0,3,0.0,2,1,0,160548.36,0
10321,147353,15722053,Mistry,616.0,France,Male,72.0,9,102773.49,1,1,1,151364.54,0
10322,122291,15780212,Hs?,753.0,France,Female,41.0,0,0.0,2,1,1,184842.88,0
10323,59603,15648067,K'ung,678.0,France,Male,31.0,1,0.0,2,1,1,72350.47,0
10324,150246,15677908,Sung,700.0,Spain,Female,35.0,5,0.0,2,1,1,59816.41,0
10325,142057,15770309,MacDonnell,644.0,Spain,Female,40.0,4,128398.38,1,1,1,176091.31,0
10326,73711,15627352,Yobanna,730.0,Germany,Male,24.0,9,99046.31,1,0,0,181918.26,0
10327,110456,15693381,P'eng,545.0,France,Female,37.0,10,0.0,2,1,1,167984.79,0
10328,38193,15583720,Onwuamaeze,439.0,France,Male,35.0,5,81857.39,2,1,0,132029.08,0
10329,67186,15609623,McConnell,850.0,France,Female,34.0,5,0.0,2,1,1,28092.77,0
10330,126525,15701354,Boniwell,699.0,France,Female,39.0,1,0.0,2,0,0,93826.63,0
10331,156854,15748595,Stanton,635.0,France,Female,29.0,1,0.0,2,1,1,122998.26,0
10332,22487,15652048,Chinwendu,646.0,Germany,Male,53.0,1,90145.04,1,1,1,135077.01,1
10333,64800,15681554,Alley,614.0,Germany,Male,31.0,7,120599.38,1,1,0,46163.44,1
10334,151684,15676952,O'Donnell,585.0,France,Female,37.0,7,0.0,2,1,1,59297.21,0
10335,79349,15660840,Chigozie,569.0,France,Male,36.0,5,98926.3,1,1,1,51387.1,0
10336,150165,15775294,Laurie,558.0,France,Female,31.0,8,0.0,2,1,0,92612.88,0
10337,64170,15686909,Maclean,579.0,France,Male,22.0,4,0.0,2,1,1,62879.15,0
10338,133716,15788659,Udinese,679.0,Spain,Female,31.0,2,110791.97,1,1,1,138555.46,0
10339,56088,15624695,Y?an,595.0,France,Male,40.0,9,132701.74,1,1,1,180598.66,0
10340,11849,15752388,Ponce,585.0,France,Female,34.0,1,123872.0,1,1,1,143683.75,0
10341,82705,15736413,Grosse,635.0,Spain,Female,41.0,5,0.0,1,1,1,56794.91,1
10342,162963,15697512,Fiorentino,642.0,Spain,Male,26.0,5,0.0,1,0,1,110510.28,0
10343,35053,15734886,Mazzi,686.0,France,Female,34.0,3,123948.85,1,1,1,147794.63,1
10344,103654,15706595,Onuora,595.0,France,Female,34.0,8,117039.9,1,1,0,67543.81,0
10345,40840,15703068,Ch'ang,583.0,France,Male,37.0,9,118022.06,1,1,0,96418.14,0
10346,59418,15739248,Lucciano,775.0,France,Female,38.0,1,0.0,2,1,1,150850.29,0
10347,149546,15576760,Chukwukadibia,631.0,Germany,Female,35.0,6,125725.02,1,1,1,26260.98,1
10348,31155,15594577,Nwora,590.0,Germany,Male,74.0,10,161371.5,1,1,1,74858.3,0
10349,146207,15766066,Chiabuotu,625.0,France,Male,36.0,6,125682.79,1,1,0,80619.17,0
10350,93851,15665634,De Luca,582.0,Germany,Male,59.0,9,125537.38,1,1,1,149575.43,1
10351,147636,15809837,Manna,683.0,France,Male,38.0,3,0.0,1,1,1,187776.49,0
10352,1359,15611058,Genovesi,790.0,Germany,Female,41.0,9,122501.28,2,1,1,99818.31,0
10353,90149,15654296,Estrada,754.0,Spain,Female,19.0,9,0.0,1,1,0,189641.11,1
10354,55929,15618391,Mault,589.0,France,Male,33.0,1,150923.74,1,1,0,168816.22,0
10355,59638,15656613,Genovese,704.0,France,Male,19.0,1,97440.91,1,1,1,121763.81,0
10356,121575,15804075,Ting,707.0,France,Female,33.0,1,0.0,2,1,0,143882.25,0
10357,59835,15782360,Kenechi,663.0,France,Female,32.0,3,127076.68,1,1,1,102908.91,0
10358,51343,15676715,T'ien,637.0,France,Male,44.0,2,0.0,2,1,0,156715.27,0
10359,133267,15752294,Ch'iu,706.0,Germany,Male,46.0,4,107784.65,2,1,0,145593.85,1
10360,157175,15780719,Hs?,573.0,France,Female,45.0,10,136623.4,1,1,0,165038.43,1
10361,51823,15720083,Fiorentino,724.0,France,Female,23.0,1,0.0,2,1,0,122937.57,0
10362,9896,15810203,Manning,499.0,Germany,Male,41.0,4,146781.24,1,0,1,10958.18,0
10363,28196,15734609,Hs?eh,671.0,Spain,Male,34.0,2,162701.65,1,1,0,127825.25,0
10364,42988,15684198,McDonald,516.0,France,Female,27.0,5,114023.64,1,1,1,79649.62,0
10365,149974,15655213,Mancini,686.0,France,Male,39.0,1,105722.65,1,1,0,79577.3,0
10366,39104,15594812,Campbell,596.0,Germany,Female,37.0,2,137794.18,2,1,0,75232.02,1
10367,143021,15618750,Palerma,632.0,Spain,Male,28.0,0,103362.14,1,1,0,87985.2,1
10368,95103,15682451,Liao,712.0,Germany,Male,46.0,2,71667.97,1,1,1,136985.17,0
10369,55472,15696834,Cone,530.0,France,Female,25.0,5,0.0,2,1,0,121451.21,0
10370,67678,15795588,Iadanza,762.0,France,Male,35.0,7,0.0,2,0,0,61175.65,0
10371,93014,15666856,Yoo,634.0,France,Female,45.0,3,150500.64,1,1,0,141829.17,1
10372,114241,15790497,Ross,653.0,Spain,Male,37.0,6,0.0,2,0,0,136506.86,0
10373,110192,15693764,Calabrese,607.0,Spain,Male,41.0,4,0.0,2,1,1,163840.51,0
10374,85146,15757559,Onyekaozulu,705.0,France,Male,23.0,9,0.0,2,1,0,95985.64,0
10375,95204,15592578,Lucchese,556.0,France,Female,42.0,1,0.0,1,1,0,119808.64,1
10376,122830,15636428,Sutherland,703.0,France,Female,35.0,1,0.0,1,1,0,182784.11,1
10377,144002,15795586,Vasiliev,601.0,Germany,Male,38.0,5,124447.73,1,1,0,14665.28,1
10378,34200,15590828,Nwachinemelu,604.0,Germany,Male,38.0,2,120787.76,2,1,0,93716.72,0
10379,141659,15602404,Oluchukwu,645.0,France,Male,35.0,1,0.0,2,0,1,62402.38,0
10380,94483,15797710,H?,543.0,France,Male,34.0,3,0.0,2,0,1,125762.95,0
10381,162503,15675243,Smith,685.0,France,Male,37.0,6,0.0,2,1,1,129964.07,0
10382,121453,15667521,T'ang,535.0,France,Female,61.0,3,0.0,1,0,0,51636.09,1
10383,16869,15705953,Pagnotto,774.0,France,Female,42.0,2,0.0,2,1,1,67553.98,0
10384,119608,15651823,Liao,590.0,France,Female,53.0,3,147751.75,1,1,0,88206.04,1
10385,51149,15752488,Ch'en,641.0,France,Female,26.0,4,123040.38,1,1,1,28157.34,0
10386,130315,15731543,Toscani,593.0,Germany,Male,37.0,7,138317.92,2,1,1,133091.32,0
10387,767,15665053,Coates,586.0,France,Male,42.0,3,0.0,2,0,1,6723.66,0
10388,73061,15771674,Omeokachie,705.0,France,Female,52.0,7,184400.81,1,1,0,135925.33,1
10389,55536,15654549,Hargreaves,670.0,France,Male,31.0,4,0.0,2,1,1,105879.59,0
10390,104096,15643629,Y?an,554.0,France,Female,53.0,8,0.0,1,1,0,53795.85,1
10391,120912,15584519,Yefimova,630.0,France,Female,61.0,9,110717.09,2,1,0,147573.24,1
10392,39132,15628963,Onyemauchechukwu,717.0,France,Female,34.0,2,0.0,2,1,0,97623.42,0
10393,101147,15784491,Yefremova,815.0,France,Male,42.0,7,137842.07,1,1,0,142566.55,0
10394,140102,15751177,Teng,607.0,Spain,Female,30.0,8,0.0,2,1,1,125877.22,0
10395,99513,15671334,Nixon,527.0,France,Female,49.0,9,0.0,1,0,1,169361.89,0
10396,86583,15657439,Maclean,649.0,France,Female,60.0,5,123894.43,1,1,0,160110.65,1
10397,110316,15637169,Ts'ai,487.0,Germany,Male,38.0,3,143983.94,2,1,0,84908.6,0
10398,30938,15803078,Olisaemeka,631.0,France,Male,42.0,5,161807.18,3,1,0,75888.65,1
10399,100713,15652674,Hou,663.0,France,Male,26.0,9,83459.86,1,1,0,146752.67,1
10400,91791,15584576,H?,588.0,France,Female,55.0,7,0.0,1,1,0,72876.33,1
10401,85885,15693771,Y?an,651.0,France,Female,50.0,4,0.0,2,0,0,84782.42,0
10402,119713,15738751,Maclean,639.0,Germany,Female,28.0,7,154739.13,2,1,1,52613.96,0
10403,44797,15683657,Schiavone,774.0,France,Female,39.0,9,129845.26,1,1,1,47722.79,0
10404,80437,15660429,Tuan,648.0,Germany,Male,24.0,9,164870.81,1,1,1,79919.13,0
10405,57293,15662865,Ch'ang,738.0,France,Male,42.0,3,165969.46,1,1,0,66586.53,0
10406,148571,15796970,Ndubueze,627.0,France,Male,62.0,2,0.0,1,1,0,131300.24,1
10407,115493,15775703,Lo,702.0,France,Male,26.0,4,71281.29,1,1,1,108747.12,0
10408,68076,15747097,Hs?eh,611.0,France,Male,35.0,10,0.0,1,1,1,23598.23,1
10409,37317,15648078,Onyekaozulu,550.0,France,Female,39.0,3,0.0,2,1,0,54416.43,0
10410,74304,15763515,Shih,513.0,France,Male,36.0,5,121215.9,2,1,1,162523.66,0
10411,114860,15764916,Trevisano,706.0,Germany,Female,43.0,5,95984.21,2,1,1,115262.54,0
10412,156867,15684484,White,543.0,France,Male,22.0,8,0.0,1,0,1,127587.22,0
10413,56724,15783025,Shih,850.0,Spain,Male,45.0,8,109161.25,1,1,0,178393.68,1
10414,98341,15636572,Chu,716.0,France,Female,42.0,4,138131.34,2,1,0,142566.01,0
10415,51860,15582910,Nnonso,571.0,France,Female,35.0,1,0.0,1,0,1,127413.0,0
10416,40636,15681180,Trevisani,723.0,Germany,Female,40.0,9,101014.67,1,1,0,151926.33,1
10417,131106,15809837,Chiawuotu,716.0,Germany,Female,47.0,4,117020.08,2,0,1,96420.58,0
10418,22805,15733705,Bull,577.0,France,Female,33.0,1,92472.1,2,0,1,126434.61,0
10419,32911,15711386,Ross,724.0,France,Male,64.0,6,0.0,2,0,1,64729.51,0
10420,99494,15582762,Maclean,663.0,France,Male,42.0,5,0.0,2,1,0,87271.41,0
10421,72146,15732643,Ngozichukwuka,697.0,Germany,Male,23.0,6,93816.6,2,1,0,145792.01,0
10422,82910,15659399,Lai,554.0,Spain,Male,29.0,8,77910.5,1,1,0,113557.71,0
10423,95223,15653784,Verco,684.0,Spain,Male,37.0,7,0.0,2,0,0,84584.69,0
10424,102104,15647574,Ch'ien,468.0,Germany,Female,27.0,2,124596.07,1,1,0,51610.53,1
10425,39120,15617507,Onyemere,563.0,France,Female,34.0,4,0.0,2,1,0,160589.35,0
10426,72669,15690337,Onochie,743.0,Germany,Male,40.0,2,97652.96,1,0,0,190208.23,1
10427,119831,15745324,Kornilova,644.0,France,Male,27.0,8,106837.79,1,1,0,97413.12,0
10428,120916,15630321,Hu,680.0,France,Male,44.0,7,0.0,2,0,0,86937.2,0
10429,21557,15776936,Obiajulu,809.0,France,Male,40.0,6,0.0,2,1,0,683.37,0
10430,31270,15622370,Okwudiliolisa,648.0,Spain,Male,28.0,4,133060.63,1,1,0,188235.98,1
10431,153444,15699772,Walker,662.0,France,Male,66.0,7,0.0,2,1,1,113505.93,0
10432,157843,15800440,Ting,709.0,Spain,Female,42.0,2,0.0,2,0,0,146051.72,0
10433,79670,15591995,Barry,757.0,Germany,Male,26.0,8,125903.22,2,1,1,127059.04,0
10434,37838,15701074,T'ien,652.0,France,Male,26.0,1,0.0,1,1,0,173586.74,0
10435,142167,15664808,Mistry,575.0,Spain,Female,23.0,0,127187.78,1,1,0,79304.07,0
10436,66381,15711093,Kuo,562.0,Germany,Male,42.0,7,104356.86,1,1,1,123622.57,0
10437,33629,15804787,Ch'iu,683.0,Germany,Male,34.0,5,146780.71,2,1,1,157059.79,0
10438,151073,15783579,Ch'iu,682.0,Germany,Female,51.0,6,154776.42,1,1,0,123981.46,1
10439,46248,15806983,Jamieson,562.0,France,Female,30.0,1,0.0,2,1,1,182784.11,0
10440,145793,15769308,Folliero,850.0,France,Male,34.0,9,0.0,2,0,1,187987.01,0
10441,71481,15767681,Burgess,598.0,Germany,Male,34.0,1,166518.63,2,1,0,197283.2,0
10442,1222,15710365,Ch'in,640.0,Germany,Female,46.0,3,121581.56,1,1,1,52327.57,1
10443,61004,15681755,Dennys,605.0,France,Female,41.0,5,0.0,2,1,1,42135.28,0
10444,132178,15577587,Iweobiegbunam,574.0,France,Female,30.0,8,0.0,2,0,0,161388.22,0
10445,115759,15649086,Patterson,628.0,France,Male,25.0,7,0.0,2,0,1,121568.37,0
10446,151151,15756869,Naylor,516.0,Germany,Male,31.0,5,102868.56,2,0,1,26136.49,0
10447,27216,15729078,Hsia,619.0,France,Male,38.0,7,0.0,2,1,1,138889.15,0
10448,106165,15626985,Nwoye,756.0,France,Male,29.0,5,102398.58,2,0,1,148854.45,0
10449,35280,15781298,Ch'iu,624.0,France,Male,40.0,5,92436.88,1,1,0,109895.16,0
10450,128701,15690144,Onwumelu,577.0,Spain,Female,36.0,10,0.0,2,1,1,72462.75,0
10451,62760,15812009,Fomin,545.0,France,Male,44.0,9,0.0,2,0,0,144593.3,0
10452,69568,15751208,P'an,554.0,France,Female,37.0,9,0.0,2,0,1,48986.18,0
10453,67574,15573741,Onwudiwe,651.0,France,Female,34.0,1,0.0,2,1,0,84760.32,0
10454,47349,15778884,Kosisochukwu,619.0,Spain,Female,34.0,7,0.0,2,1,0,176883.42,0
10455,3152,15737735,Grant,754.0,Spain,Male,40.0,4,95053.1,1,1,1,116816.54,1
10456,158887,15771270,North,657.0,Germany,Female,37.0,8,142557.11,2,1,0,172490.78,0
10457,10006,15716276,H?,708.0,Spain,Male,35.0,8,0.0,2,1,0,82951.12,0
10458,83942,15604497,Liao,553.0,Spain,Female,33.0,7,106376.49,1,0,0,159677.81,0
10459,118568,15777076,Pagnotto,687.0,France,Male,41.0,6,0.0,2,1,1,102057.86,0
10460,29817,15654296,Palerma,641.0,France,Male,38.0,5,0.0,1,0,1,146511.2,0
10461,89124,15596863,Chidumaga,787.0,Germany,Female,38.0,8,158373.23,1,1,1,28228.35,0
10462,155822,15712960,Olisanugo,637.0,Spain,Male,37.0,3,0.0,1,1,0,5353.12,0
10463,39001,15705735,Onyekachi,577.0,Spain,Male,44.0,3,0.0,2,1,0,135008.92,0
10464,32593,15590820,Ts'ui,583.0,France,Male,33.0,3,0.0,2,1,1,132404.64,0
10465,112842,15593726,Anderson,668.0,France,Male,37.0,6,0.0,2,1,0,89048.46,0
10466,135493,15695078,Payne,684.0,France,Female,32.0,3,0.0,2,1,0,160849.43,0
10467,135480,15574886,Obiora,585.0,France,Male,33.0,7,0.0,1,1,1,88815.25,0
10468,90048,15651627,Billson,438.0,France,Female,59.0,2,0.0,2,1,1,191849.15,1
10469,33722,15590810,Iadanza,639.0,France,Female,35.0,2,0.0,2,1,1,93769.89,0
10470,59079,15718765,McConnell,773.0,France,Female,53.0,9,0.0,2,1,0,117939.17,0
10471,133693,15696054,Tychonoff,619.0,France,Male,37.0,2,0.0,1,0,1,121175.86,0
10472,150492,15660535,Yuriev,755.0,Germany,Female,37.0,0,115265.14,1,1,0,145560.89,1
10473,16617,15593694,Hsia,596.0,Germany,Male,46.0,2,121897.74,1,0,0,63908.87,1
10474,151407,15734085,Crocker,465.0,Germany,Male,48.0,5,117154.9,1,1,1,127744.02,1
10475,121012,15605918,Hsia,677.0,Spain,Female,37.0,1,0.0,2,1,0,176925.69,0
10476,51451,15787161,Scott,567.0,France,Male,37.0,8,0.0,2,1,0,105599.65,0
10477,104742,15669501,Nwachinemelu,747.0,France,Male,72.0,7,0.0,2,1,1,106095.82,0
10478,147438,15648069,Hargreaves,731.0,Germany,Male,37.0,2,127536.44,2,1,1,101168.3,0
10479,129166,15674440,Onyeorulu,479.0,Spain,Male,32.0,4,0.0,3,1,0,141175.84,0
10480,70402,15718789,T'ang,556.0,France,Male,41.0,10,0.0,2,1,0,121210.09,0
10481,8304,15772337,Nwachukwu,708.0,France,Male,38.0,9,0.0,2,1,0,167564.82,0
10482,82365,15601811,Caldwell,668.0,France,Female,53.0,10,110240.04,1,1,0,183985.88,0
10483,96300,15636700,Chukwuebuka,623.0,France,Male,36.0,4,134497.54,1,1,0,68600.36,0
10484,88016,15725772,Ch'eng,709.0,France,Male,36.0,2,100768.77,1,1,0,19199.61,0
10485,75615,15711249,Y?an,530.0,Germany,Male,36.0,8,118613.34,1,1,0,175070.94,0
10486,54950,15655794,Obijiaku,585.0,Spain,Female,32.0,8,167988.71,2,1,1,151906.23,0
10487,43909,15733234,Moretti,777.0,France,Female,33.0,6,0.0,1,1,0,62449.07,1
10488,123528,15765520,Martin,516.0,Spain,Male,49.0,1,90963.85,2,0,0,126551.65,1
10489,77639,15714041,Nwebube,584.0,France,Male,39.0,0,0.0,2,0,0,178291.05,0
10490,20771,15714981,Sabbatini,476.0,France,Male,36.0,9,0.0,2,1,0,55775.84,0
10491,124320,15719479,Chukwuhaenye,619.0,Spain,Male,56.0,8,0.0,2,1,1,42442.21,0
10492,87983,15801247,Iadanza,701.0,Spain,Female,32.0,3,146781.24,2,1,0,188366.04,0
10493,50649,15759021,Thompson,685.0,France,Male,23.0,5,164902.43,2,0,0,141152.28,0
10494,14084,15583680,White,615.0,France,Female,32.0,4,0.0,1,0,1,149278.96,0
10495,148463,15600813,T'ien,685.0,France,Male,32.0,3,0.0,2,1,0,124489.88,0
10496,151476,15722072,Ch'ang,591.0,Spain,Female,39.0,8,0.0,2,0,0,42392.24,0
10497,144809,15697801,Sokolova,605.0,Germany,Female,56.0,5,74129.18,2,1,1,62199.78,0
10498,104180,15773487,Ts'ao,756.0,Germany,Male,39.0,6,147853.0,2,0,1,174028.0,0
10499,162911,15661591,Panicucci,413.0,France,Female,39.0,5,130969.77,2,1,1,158891.79,0
10500,82188,15607598,Hsia,562.0,France,Male,32.0,2,0.0,2,1,1,153983.99,0
10501,4984,15773392,Ch'iu,521.0,France,Male,34.0,10,0.0,2,1,1,85562.15,0
10502,97775,15700937,Onyekachi,528.0,Germany,Female,43.0,8,115024.5,3,1,1,166031.08,1
10503,27403,15773276,Milani,741.0,France,Male,60.0,4,0.0,1,1,0,73856.28,1
10504,6515,15662758,K?,614.0,France,Male,31.0,9,0.0,2,1,1,139934.27,0
10505,101704,15680346,Pinto,605.0,France,Male,43.0,6,0.0,1,1,1,42012.55,1
10506,144188,15605333,T'ao,718.0,Germany,Male,37.0,3,149970.43,2,1,1,117033.31,0
10507,87378,15800736,White,632.0,France,Male,19.0,7,0.0,1,1,1,148087.62,0
10508,88111,15771883,Lo Duca,678.0,France,Female,45.0,4,0.0,1,1,0,151623.67,1
10509,81650,15662100,Hsu,850.0,France,Male,44.0,6,128605.32,1,0,1,171096.2,0
10510,40593,15689294,Milne,719.0,France,Female,29.0,3,0.0,2,0,1,108892.79,0
10511,104017,15800412,Mairinger,642.0,Spain,Female,27.0,5,0.0,2,1,1,54530.51,0
10512,153235,15791700,Yermolayev,645.0,France,Male,48.0,9,0.0,1,1,0,74580.8,1
10513,3048,15804919,Onyemauchechukwu,661.0,France,Female,44.0,9,0.0,2,1,0,118029.09,0
10514,134596,15572145,Ashton,767.0,France,Female,34.0,7,0.0,2,1,1,94767.77,0
10515,39488,15707120,Cocci,762.0,Spain,Male,46.0,9,117640.39,2,1,0,88920.68,0
10516,56136,15592937,Goliwe,434.0,Germany,Female,28.0,7,142084.04,3,0,0,154775.4,1
10517,59836,15706263,Onyemauchechukwu,711.0,France,Male,33.0,7,0.0,2,1,1,28667.72,0
10518,25665,15732644,Nnonso,567.0,France,Female,42.0,2,0.0,1,1,1,113048.19,1
